"","userId","movieId","title","year","genres"
"1289",2029,2617,"Mummy, The",1999,"Action|Adventure|Comedy|Fantasy|Horror|Thriller"
"1290",2029,2628,"Star Wars: Episode I - The Phantom Menace",1999,"Action|Adventure|Sci-Fi"
"1291",2029,2683,"Austin Powers: The Spy Who Shagged Me",1999,"Action|Adventure|Comedy"
"1292",2029,2692,"Run Lola Run (Lola rennt)",1998,"Action|Crime"
"1293",2029,2706,"American Pie",1999,"Comedy|Romance"
"1294",2029,2710,"Blair Witch Project, The",1999,"Drama|Horror|Thriller"
"1295",2029,2712,"Eyes Wide Shut",1999,"Drama|Mystery|Thriller"
"1296",2029,2729,"Lolita",1962,"Drama|Romance"
"1297",2029,2731,"400 Blows, The (Les quatre cents coups)",1959,"Crime|Drama"
"1298",2029,2763,"Thomas Crown Affair, The",1999,"Action|Mystery"
"1299",2029,2858,"American Beauty",1999,"Comedy|Drama"
"1300",2029,2890,"Three Kings",1999,"Action|Adventure|Comedy|Drama|War"
"1301",2029,2916,"Total Recall",1990,"Action|Adventure|Sci-Fi|Thriller"
"1302",2029,2918,"Ferris Bueller's Day Off",1986,"Comedy"
"1303",2029,2924,"Drunken Master (Jui kuen)",1978,"Action|Comedy"
"1304",2029,2947,"Goldfinger",1964,"Action|Adventure|Thriller"
"1305",2029,2949,"Dr. No",1962,"Action|Adventure|Thriller"
"1306",2029,2959,"Fight Club",1999,"Action|Crime|Drama|Thriller"
"1307",2029,2990,"Licence to Kill",1989,"Action|Adventure|Thriller"
"1308",2029,3019,"Drugstore Cowboy",1989,"Crime|Drama"
"1309",2029,3052,"Dogma",1999,"Adventure|Comedy|Fantasy"
"1310",2029,3081,"Sleepy Hollow",1999,"Fantasy|Horror|Mystery|Romance"
"1311",2029,3146,"Deuce Bigalow: Male Gigolo",1999,"Comedy"
"1312",2029,3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",1999,"Drama"
"1313",2029,3160,"Magnolia",1999,"Drama"
"1314",2029,3186,"Girl, Interrupted",1999,"Drama"
"1315",2029,3210,"Fast Times at Ridgemont High",1982,"Comedy|Drama|Romance"
"1316",2029,3265,"Hard-Boiled (Lat sau san taam)",1992,"Action|Crime|Drama|Thriller"
"1317",2029,3285,"Beach, The",2000,"Adventure|Drama"
"1318",2029,3300,"Pitch Black",2000,"Horror|Sci-Fi|Thriller"
"1319",2029,3355,"Ninth Gate, The",1999,"Fantasy|Horror|Mystery|Thriller"
"1320",2029,3421,"Animal House",1978,"Comedy"
"1321",2029,3481,"High Fidelity",2000,"Comedy|Drama|Romance"
"1322",2029,3527,"Predator",1987,"Action|Sci-Fi|Thriller"
"1323",2029,3535,"American Psycho",2000,"Crime|Horror|Mystery|Thriller"
"1324",2029,3556,"Virgin Suicides, The",1999,"Drama|Romance"
"1325",2029,3578,"Gladiator",2000,"Action|Adventure|Drama"
"1326",2029,3623,"Mission: Impossible II",2000,"Action|Adventure|Thriller"
"1327",2029,3635,"Spy Who Loved Me, The",1977,"Action|Adventure|Thriller"
"1328",2029,3638,"Moonraker",1979,"Action|Adventure|Sci-Fi|Thriller"
"1329",2029,3639,"Man with the Golden Gun, The",1974,"Action|Adventure|Thriller"
"1330",2029,3702,"Mad Max",1979,"Action|Adventure|Sci-Fi"
"1331",2029,3703,"Road Warrior, The (Mad Max 2)",1981,"Action|Adventure|Sci-Fi"
"1332",2029,3753,"Patriot, The",2000,"Action|Drama|War"
"1333",2029,3786,"But I'm a Cheerleader",1999,"Comedy"
"1334",2029,3793,"X-Men",2000,"Action|Adventure|Sci-Fi"
"1335",2029,3863,"Cell, The",2000,"Drama|Horror|Thriller"
"1336",2029,3893,"Nurse Betty",2000,"Comedy|Crime|Drama|Romance|Thriller"
"1337",2029,3948,"Meet the Parents",2000,"Comedy"
"1338",2029,3949,"Requiem for a Dream",2000,"Drama"
"1339",2029,3977,"Charlie's Angels",2000,"Action|Comedy"
"1340",2029,3993,"Quills",2000,"Drama|Romance"
"1341",2029,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",2000,"Action|Drama|Romance"
"1342",2029,4011,"Snatch",2000,"Comedy|Crime|Thriller"
"1343",2029,4017,"Pollock",2000,"Drama"
"1344",2029,4025,"Miss Congeniality",2000,"Comedy|Crime"
"1345",2029,4034,"Traffic",2000,"Crime|Drama|Thriller"
"1346",2029,4036,"Shadow of the Vampire",2000,"Drama|Horror"
"1347",2029,4064,"Coffy",1973,"Action|Crime|Thriller"
"1348",2029,4105,"Evil Dead, The",1981,"Fantasy|Horror|Thriller"
"1349",2029,4144,"In the Mood For Love (Fa yeung nin wa)",2000,"Drama|Romance"
"1350",2029,4226,"Memento",2000,"Mystery|Thriller"
"1351",2029,4235,"Amores Perros (Love's a Bitch)",2000,"Drama|Thriller"
"1352",2029,4239,"Blow",2001,"Crime|Drama"
"1353",2029,4246,"Bridget Jones's Diary",2001,"Comedy|Drama|Romance"
"1354",2029,4262,"Scarface",1983,"Action|Crime|Drama"
"1355",2029,4270,"Mummy Returns, The",2001,"Action|Adventure|Comedy|Thriller"
"1356",2029,4310,"Pearl Harbor",2001,"Action|Drama|Romance|War"
"1357",2029,4349,"Catch-22",1970,"Comedy|War"
"1358",2029,4367,"Lara Croft: Tomb Raider",2001,"Action|Adventure"
"1359",2029,4369,"Fast and the Furious, The",2001,"Action|Crime|Thriller"
"1360",2029,4370,"A.I. Artificial Intelligence",2001,"Adventure|Drama|Sci-Fi"
"1361",2029,4378,"Sexy Beast",2000,"Comedy|Crime|Drama"
"1362",2029,4553,"They Live",1988,"Action|Sci-Fi|Thriller"
"1363",2029,4641,"Ghost World",2001,"Comedy|Drama"
"1364",2029,4642,"Hedwig and the Angry Inch",2000,"Comedy|Drama|Musical"
"1365",2029,4645,"Cure",1997,"Crime|Horror|Thriller"
"1366",2029,4734,"Jay and Silent Bob Strike Back",2001,"Adventure|Comedy"
"1367",2029,4745,"O",2001,"Drama"
"1368",2029,4816,"Zoolander",2001,"Comedy"
"1369",2029,4848,"Mulholland Drive",2001,"Crime|Drama|Film-Noir|Mystery|Thriller"
"1370",2029,4873,"Waking Life",2001,"Animation|Drama|Fantasy"
"1371",2029,4878,"Donnie Darko",2001,"Drama|Mystery|Sci-Fi|Thriller"
"1372",2029,4886,"Monsters, Inc.",2001,"Adventure|Animation|Children|Comedy|Fantasy"
"1373",2029,4896,"Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone)",2001,"Adventure|Children|Fantasy"
"1374",2029,4963,"Ocean's Eleven",2001,"Crime|Thriller"
"1375",2029,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",2001,"Comedy|Romance"
"1376",2029,4975,"Vanilla Sky",2001,"Mystery|Romance|Sci-Fi|Thriller"
"1377",2029,4979,"Royal Tenenbaums, The",2001,"Comedy|Drama"
"1378",2029,4993,"Lord of the Rings: The Fellowship of the Ring, The",2001,"Adventure|Fantasy"
"1379",2029,4995,"Beautiful Mind, A",2001,"Drama|Romance"
"1380",2029,5013,"Gosford Park",2001,"Comedy|Drama|Mystery"
"1381",2029,5074,"Storytelling",2001,"Comedy|Drama"
"1382",2029,5225,"And Your Mother Too (Y tu mamá también)",2001,"Drama|Romance"
"1383",2029,5269,"Piano Teacher, The (La pianiste)",2001,"Drama"
"1384",2029,5291,"Rashomon (Rashômon)",1950,"Crime|Drama|Mystery"
"1385",2029,5349,"Spider-Man",2002,"Action|Adventure|Sci-Fi|Thriller"
"1386",2029,5378,"Star Wars: Episode II - Attack of the Clones",2002,"Action|Adventure|Sci-Fi|IMAX"
"1387",2029,5418,"Bourne Identity, The",2002,"Action|Mystery|Thriller"
"1388",2029,5421,"Dangerous Lives of Altar Boys, The",2002,"Drama"
"1389",2029,5445,"Minority Report",2002,"Action|Crime|Mystery|Sci-Fi|Thriller"
"1390",2029,5481,"Austin Powers in Goldmember",2002,"Comedy"
"1391",2029,5577,"Igby Goes Down",2002,"Comedy|Drama"
"1392",2029,5617,"Secretary",2002,"Comedy|Drama|Romance"
"1393",2029,5618,"Spirited Away (Sen to Chihiro no kamikakushi)",2001,"Adventure|Animation|Fantasy"
"1394",2029,5669,"Bowling for Columbine",2002,"Documentary"
"1395",2029,5679,"Ring, The",2002,"Horror|Mystery|Thriller"
"1396",2029,5782,"Professional, The (Le professionnel)",1981,"Action|Drama|Thriller"
"1397",2029,5816,"Harry Potter and the Chamber of Secrets",2002,"Adventure|Fantasy"
"1398",2029,5872,"Die Another Day",2002,"Action|Adventure|Thriller"
"1399",2029,5878,"Talk to Her (Hable con Ella)",2002,"Drama|Romance"
"1400",2029,5903,"Equilibrium",2002,"Action|Sci-Fi|Thriller"
"1401",2029,5909,"Visitor Q (Bizita Q)",2001,"Comedy|Drama|Horror"
"1402",2029,5952,"Lord of the Rings: The Two Towers, The",2002,"Adventure|Fantasy"
"1403",2029,6003,"Confessions of a Dangerous Mind",2002,"Comedy|Crime|Drama|Thriller"
"1404",2029,6016,"City of God (Cidade de Deus)",2002,"Action|Adventure|Crime|Drama|Thriller"
"1405",2029,6023,"Band of Outsiders (Bande à part)",1964,"Comedy|Crime|Drama|Romance"
"1406",2029,6214,"Irreversible (Irréversible)",2002,"Crime|Drama|Mystery|Thriller"
"1407",2029,6242,"Ringu (Ring)",1998,"Horror|Mystery|Thriller"
"1408",2029,6288,"Better Luck Tomorrow",2002,"Crime|Drama"
"1409",2029,6333,"X2: X-Men United",2003,"Action|Adventure|Sci-Fi|Thriller"
"1410",2029,6365,"Matrix Reloaded, The",2003,"Action|Adventure|Sci-Fi|Thriller|IMAX"
"1411",2029,6383,"2 Fast 2 Furious (Fast and the Furious 2, The)",2003,"Action|Crime|Thriller"
"1412",2029,6502,"28 Days Later",2002,"Action|Horror|Sci-Fi"
"1413",2029,6506,"Fulltime Killer (Chuen jik sat sau)",2001,"Action|Thriller"
"1414",2029,6538,"Swimming Pool",2003,"Drama|Mystery|Thriller"
"1415",2029,6539,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action|Adventure|Comedy|Fantasy"
"1416",2029,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",2003,"Action|Fantasy|Sci-Fi"
"1417",2029,6552,"Dirty Pretty Things",2002,"Crime|Drama|Thriller"
"1418",2029,6618,"Shaolin Soccer (Siu lam juk kau)",2001,"Action|Comedy"
"1419",2029,6620,"American Splendor",2003,"Comedy|Drama"
"1420",2029,6659,"Tremors",1990,"Comedy|Horror|Sci-Fi"
"1421",2029,6711,"Lost in Translation",2003,"Comedy|Drama|Romance"
"1422",2029,6721,"Once Upon a Time in China (Wong Fei Hung)",1991,"Action|Adventure|Drama"
"1423",2029,6754,"Underworld",2003,"Action|Fantasy|Horror"
"1424",2029,6858,"Knife in the Water (Nóz w wodzie)",1962,"Drama"
"1425",2029,6863,"School of Rock",2003,"Comedy|Musical"
"1426",2029,6874,"Kill Bill: Vol. 1",2003,"Action|Crime|Thriller"
"1427",2029,6890,"Elephant",2003,"Drama"
"1428",2029,6934,"Matrix Revolutions, The",2003,"Action|Adventure|Sci-Fi|Thriller|IMAX"
"1429",2029,6942,"Love Actually",2003,"Comedy|Drama|Romance"
"1430",2029,6947,"Master and Commander: The Far Side of the World",2003,"Adventure|Drama|War"
"1431",2029,6953,"21 Grams",2003,"Crime|Drama|Mystery|Romance|Thriller"
"1432",2029,7022,"Battle Royale (Batoru rowaiaru)",2000,"Action|Drama|Horror|Thriller"
"1433",2029,7090,"Hero (Ying xiong)",2002,"Action|Adventure|Drama"
"1434",2029,7153,"Lord of the Rings: The Return of the King, The",2003,"Action|Adventure|Drama|Fantasy"
"1435",2029,7265,"Dreamers, The",2003,"Drama"
"1436",2029,7285,"Thirteen",2003,"Drama"
"1437",2029,7323,"Good bye, Lenin!",2003,"Comedy|Drama"
"1438",2029,7361,"Eternal Sunshine of the Spotless Mind",2004,"Drama|Romance|Sci-Fi"
"1439",2029,7438,"Kill Bill: Vol. 2",2004,"Action|Drama|Thriller"
"1440",2029,7569,"You Only Live Twice",1967,"Action|Adventure|Sci-Fi|Thriller"
"1441",2029,7587,"Samouraï, Le (Godson, The)",1967,"Crime|Drama|Thriller"
"1442",2029,7762,"Tinker, Tailor, Soldier, Spy",1979,"Drama|Thriller"
"1443",2029,7981,"Infernal Affairs (Mou gaan dou)",2002,"Crime|Drama|Thriller"
"1444",2029,7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",2003,"Drama|Horror|Mystery|Thriller"
"1445",2029,8117,"In China They Eat Dogs (I Kina spiser de hunde)",1999,"Action|Comedy"
"1446",2029,8142,"Dead or Alive: Hanzaisha",1999,"Action|Crime"
"1447",2029,8366,"Saved!",2004,"Comedy|Drama"
"1448",2029,8368,"Harry Potter and the Prisoner of Azkaban",2004,"Adventure|Fantasy|IMAX"
"1449",2029,8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",2003,"Action|Comedy|Crime|Drama"
"1450",2029,8371,"Chronicles of Riddick, The",2004,"Action|Sci-Fi|Thriller"
"1451",2029,8376,"Napoleon Dynamite",2004,"Comedy"
"1452",2029,8636,"Spider-Man 2",2004,"Action|Adventure|Sci-Fi|IMAX"
"1453",2029,8641,"Anchorman: The Legend of Ron Burgundy",2004,"Comedy"
"1454",2029,8665,"Bourne Supremacy, The",2004,"Action|Crime|Thriller"
"1455",2029,8784,"Garden State",2004,"Comedy|Drama|Romance"
"1456",2029,8807,"Harold and Kumar Go to White Castle",2004,"Adventure|Comedy"
"1457",2029,8861,"Resident Evil: Apocalypse",2004,"Action|Horror|Sci-Fi|Thriller"
"1458",2029,8874,"Shaun of the Dead",2004,"Comedy|Horror"
"1459",2029,8910,"I Heart Huckabees",2004,"Comedy"
"1460",2029,8914,"Primer",2004,"Drama|Sci-Fi"
"1461",2029,8955,"Undertow",2004,"Crime|Drama|Thriller"
"1462",2029,8973,"Bad Education (La mala educación)",2004,"Drama|Thriller"
"1463",2029,8981,"Closer",2004,"Drama|Romance"
"1464",2029,8983,"House of Flying Daggers (Shi mian mai fu)",2004,"Action|Drama|Romance"
"1465",2029,8985,"Blade: Trinity",2004,"Action|Fantasy|Horror|Thriller"
"1466",2029,26585,"Better Tomorrow, A (Ying hung boon sik)",1986,"Crime|Drama|Thriller"
"1467",2029,26713,"Days of Being Wild (A Fei jingjyuhn)",1990,"Drama|Romance"
"1468",2029,27020,"Gia",1998,"Drama|Romance"
"1469",2029,27266,"2046",2004,"Drama|Fantasy|Romance|Sci-Fi"
"1470",2029,27316,"6ixtynin9 (Ruang Talok 69)",1999,"Action|Comedy|Thriller"
"1471",2029,27317,"Audition (Ôdishon)",1999,"Drama|Horror|Mystery|Romance|Thriller"
"1472",2029,27366,"Werckmeister Harmonies (Werckmeister harmóniák)",2000,"Drama"
"1473",2029,27721,"Very Long Engagement, A (Un long dimanche de fiançailles)",2004,"Drama|Mystery|Romance|War"
"1474",2029,27722,"Last Life in the Universe (Ruang rak noi nid mahasan)",2003,"Drama|Romance"
"1475",2029,27773,"Old Boy",2003,"Mystery|Thriller"
"1476",2029,27831,"Layer Cake",2004,"Crime|Drama|Thriller"
"1477",2029,27838,"Mean Creek",2004,"Drama|Thriller"
"1478",2029,30803,"3-Iron (Bin-jip)",2004,"Drama|Romance"
"1479",2029,30810,"Life Aquatic with Steve Zissou, The",2004,"Adventure|Comedy|Fantasy"
"1480",2029,31184,"Appleseed (Appurushîdo)",2004,"Action|Animation|Fantasy|Sci-Fi"
"1481",2029,31804,"Night Watch (Nochnoy dozor)",2004,"Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller"
"1482",2029,31952,"Control (Kontroll)",2003,"Comedy|Crime|Drama|Mystery"
"1483",2029,32587,"Sin City",2005,"Action|Crime|Film-Noir|Mystery|Thriller"
"1484",2029,32988,"Clean",2004,"Drama"
"1485",2029,33004,"Hitchhiker's Guide to the Galaxy, The",2005,"Adventure|Comedy|Sci-Fi"
"1486",2029,33138,"Palindromes",2004,"Adventure|Comedy|Drama"
"1487",2029,33162,"Kingdom of Heaven",2005,"Action|Drama|Romance|War"
"1488",2029,33493,"Star Wars: Episode III - Revenge of the Sith",2005,"Action|Adventure|Sci-Fi"
"1489",2029,33794,"Batman Begins",2005,"Action|Crime|IMAX"
"1490",2029,33817,"My Summer of Love",2004,"Drama|Romance"
"1491",2029,33880,"Me and You and Everyone We Know",2005,"Comedy|Drama"
"1492",2029,33896,"3 Extremes (Three... Extremes) (Saam gaang yi)",2004,"Horror"
"1493",2029,34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",2005,"Drama"
"1494",2029,34150,"Fantastic Four",2005,"Action|Adventure|Sci-Fi"
"1495",2029,34162,"Wedding Crashers",2005,"Comedy|Romance"
"1496",2029,34319,"Island, The",2005,"Action|Sci-Fi|Thriller"
"1497",2029,34405,"Serenity",2005,"Action|Adventure|Sci-Fi"
"1498",2029,34437,"Broken Flowers",2005,"Comedy|Drama"
"1499",2029,34523,"The Chumscrubber",2005,"Comedy|Drama"
"1500",2029,36276,"Hidden (a.k.a. Cache) (Caché)",2005,"Drama|Mystery|Thriller"
"1501",2029,36537,"Thumbsucker",2005,"Comedy|Drama"
"1502",2029,37386,"Aeon Flux",2005,"Action|Sci-Fi"
"1503",2029,37733,"History of Violence, A",2005,"Action|Crime|Drama|Thriller"
"1504",2029,37857,"MirrorMask",2005,"Adventure|Children|Drama|Fantasy"
"1505",2029,38886,"Squid and the Whale, The",2005,"Comedy|Drama"
"1506",2029,39292,"Good Night, and Good Luck.",2005,"Crime|Drama"
"1507",2029,40583,"Syriana",2005,"Drama|Thriller"
"1508",2029,40732,"Descent, The",2005,"Adventure|Drama|Horror|Thriller"
"1509",2029,40815,"Harry Potter and the Goblet of Fire",2005,"Adventure|Fantasy|Thriller|IMAX"
"1510",2029,40955,"Breakfast on Pluto",2005,"Comedy|Drama"
"1511",2029,41285,"Match Point",2005,"Crime|Drama|Romance"
"1512",2029,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",2005,"Adventure|Children|Fantasy"
"1513",2029,41569,"King Kong",2005,"Action|Adventure|Drama|Fantasy|Thriller"
"1514",2029,42632,"Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi)",2005,"Crime|Drama|Mystery|Thriller"
"1515",2029,42738,"Underworld: Evolution",2006,"Action|Fantasy|Horror"
"1516",2029,43558,"Big Momma's House 2",2006,"Action|Comedy|Crime"
"1517",2029,44191,"V for Vendetta",2006,"Action|Sci-Fi|Thriller|IMAX"
"1518",2029,44195,"Thank You for Smoking",2006,"Comedy|Drama"
"1519",2029,44665,"Lucky Number Slevin",2006,"Crime|Drama|Mystery"
"1520",2029,44761,"Brick",2005,"Crime|Drama|Film-Noir|Mystery"
"1521",2029,44974,"Hard Candy",2005,"Drama|Thriller"
"1522",2029,45382,"Down in the Valley",2005,"Drama|Romance"
"1523",2029,45499,"X-Men: The Last Stand",2006,"Action|Sci-Fi|Thriller"
"1524",2029,45722,"Pirates of the Caribbean: Dead Man's Chest",2006,"Action|Adventure|Fantasy"
"1525",2029,46723,"Babel",2006,"Drama|Thriller"
"1526",2029,46855,"Army of Shadows (L'armée des ombres)",1969,"Action|Drama|Thriller|War"
"1527",2029,46965,"Snakes on a Plane",2006,"Action|Comedy|Horror|Thriller"
"1528",2029,47044,"Miami Vice",2006,"Action|Crime|Drama|Thriller"
"1529",2029,47200,"Crank",2006,"Action|Thriller"
"1530",2029,47610,"Illusionist, The",2006,"Drama|Fantasy|Mystery|Romance"
"1531",2029,48043,"Fountain, The",2006,"Drama|Fantasy|Romance"
"1532",2029,48385,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006,"Comedy"
"1533",2029,48394,"Pan's Labyrinth (Laberinto del fauno, El)",2006,"Drama|Fantasy|Thriller"
"1534",2029,48516,"Departed, The",2006,"Crime|Drama|Thriller"
"1535",2029,48774,"Children of Men",2006,"Action|Adventure|Drama|Sci-Fi|Thriller"
"1536",2029,48780,"Prestige, The",2006,"Drama|Mystery|Sci-Fi|Thriller"
"1537",2029,49272,"Casino Royale",2006,"Action|Adventure|Thriller"
"1538",2029,50872,"Ratatouille",2007,"Animation|Children|Drama"
"1539",2029,51255,"Hot Fuzz",2007,"Action|Comedy|Crime|Mystery"
"1540",2029,51709,"Host, The (Gwoemul)",2006,"Comedy|Drama|Horror|Sci-Fi|Thriller"
"1541",2029,52281,"Grindhouse",2007,"Action|Crime|Horror|Sci-Fi|Thriller"
"1542",2029,52328,"Sunshine",2007,"Adventure|Drama|Sci-Fi|Thriller"
"1543",2029,52885,"Paprika (Papurika)",2006,"Animation|Mystery|Sci-Fi"
"1544",2029,52973,"Knocked Up",2007,"Comedy|Drama|Romance"
"1545",2029,53000,"28 Weeks Later",2007,"Horror|Sci-Fi|Thriller"
"1546",2029,53464,"Fantastic Four: Rise of the Silver Surfer",2007,"Action|Adventure|Sci-Fi"
"1547",2029,53519,"Death Proof",2007,"Action|Adventure|Crime|Horror|Thriller"
"1548",2029,53972,"Live Free or Die Hard",2007,"Action|Adventure|Crime|Thriller"
"1549",2029,53996,"Transformers",2007,"Action|Sci-Fi|Thriller|IMAX"
"1550",2029,54001,"Harry Potter and the Order of the Phoenix",2007,"Adventure|Drama|Fantasy|IMAX"
"1551",2029,54259,"Stardust",2007,"Adventure|Comedy|Fantasy|Romance"
"1552",2029,54286,"Bourne Ultimatum, The",2007,"Action|Crime|Thriller"
"1553",2029,54372,"Tell No One (Ne le dis à personne)",2006,"Crime|Drama|Mystery|Thriller"
"1554",2029,54503,"Superbad",2007,"Comedy"
"1555",2029,54995,"Planet Terror",2007,"Action|Horror|Sci-Fi"
"1556",2029,54999,"Shoot 'Em Up",2007,"Action|Comedy|Crime"
"1557",2029,55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)",2007,"Drama"
"1558",2029,55118,"Eastern Promises",2007,"Crime|Drama|Thriller"
"1559",2029,55253,"Lust, Caution (Se, jie)",2007,"Drama|Romance|Thriller|War"
"1560",2029,55269,"Darjeeling Limited, The",2007,"Adventure|Comedy|Drama"
"1561",2029,55282,"30 Days of Night",2007,"Horror|Thriller"
"1562",2029,55820,"No Country for Old Men",2007,"Crime|Drama"
"1563",2029,56174,"I Am Legend",2007,"Action|Horror|Sci-Fi|Thriller|IMAX"
"1564",2029,56782,"There Will Be Blood",2007,"Drama|Western"
"1565",2029,56921,"Battlestar Galactica: Razor",2007,"Action|Drama|Sci-Fi|Thriller"
"1566",2029,57368,"Cloverfield",2008,"Action|Mystery|Sci-Fi|Thriller"
"1567",2029,57669,"In Bruges",2008,"Comedy|Crime|Drama|Thriller"
"1568",2029,58559,"Dark Knight, The",2008,"Action|Crime|Drama|IMAX"
"1569",2029,59141,"Son of Rambow",2007,"Children|Comedy|Drama"
"1570",2029,59315,"Iron Man",2008,"Action|Adventure|Sci-Fi"
"1571",2029,61132,"Tropic Thunder",2008,"Action|Adventure|Comedy|War"
"1572",2029,61240,"Let the Right One In (Låt den rätte komma in)",2008,"Drama|Fantasy|Horror|Romance"
"1573",2029,61323,"Burn After Reading",2008,"Comedy|Crime|Drama"
"1574",2029,61352,"Traitor",2008,"Crime|Drama|Thriller"
"1575",2029,62849,"RocknRolla",2008,"Action|Crime"
"1576",2029,63113,"Quantum of Solace",2008,"Action|Adventure|Thriller"
"1577",2029,63131,"Role Models",2008,"Comedy"
"1578",3699,5,"Father of the Bride Part II",1995,"Comedy"
"1579",3699,261,"Little Women",1994,"Drama"
"1580",3699,454,"Firm, The",1993,"Drama|Thriller"
"1581",3699,930,"Notorious",1946,"Film-Noir|Romance|Thriller"
"1582",3699,982,"Picnic",1955,"Drama"
"1583",3699,1033,"Fox and the Hound, The",1981,"Animation|Children|Drama"
"1584",3699,1081,"Victor/Victoria",1982,"Comedy|Musical|Romance"
"1585",3699,1127,"Abyss, The",1989,"Action|Adventure|Sci-Fi|Thriller"
"1586",3699,1207,"To Kill a Mockingbird",1962,"Drama"
"1587",3699,1304,"Butch Cassidy and the Sundance Kid",1969,"Action|Western"
"1588",3699,1333,"Birds, The",1963,"Horror|Thriller"
"1589",3699,1375,"Star Trek III: The Search for Spock",1984,"Action|Adventure|Sci-Fi"
"1590",3699,1597,"Conspiracy Theory",1997,"Drama|Mystery|Romance|Thriller"
"1591",3699,1721,"Titanic",1997,"Drama|Romance"
"1592",3699,1760,"Spice World",1997,"Comedy"
"1593",3699,2076,"Blue Velvet",1986,"Drama|Mystery|Thriller"
"1594",3699,2082,"Mighty Ducks, The",1992,"Children|Comedy"
"1595",3699,2474,"Color of Money, The",1986,"Drama"
"1596",3699,2605,"Entrapment",1999,"Crime|Thriller"
"1597",3699,2628,"Star Wars: Episode I - The Phantom Menace",1999,"Action|Adventure|Sci-Fi"
"1598",3699,2687,"Tarzan",1999,"Adventure|Animation|Children|Drama"
"1599",3699,2752,"Outrageous Fortune",1987,"Comedy|Mystery"
"1600",3699,2762,"Sixth Sense, The",1999,"Drama|Horror|Mystery"
"1601",3699,2836,"Outside Providence",1999,"Comedy"
"1602",3699,2858,"American Beauty",1999,"Comedy|Drama"
"1603",3699,2861,"For Love of the Game",1999,"Comedy|Drama"
"1604",3699,2883,"Mumford",1999,"Comedy|Drama"
"1605",3699,2976,"Bringing Out the Dead",1999,"Drama"
"1606",3699,3033,"Spaceballs",1987,"Comedy|Sci-Fi"
"1607",3699,3054,"Pokémon: The First Movie",1998,"Adventure|Animation|Children|Fantasy|Sci-Fi"
"1608",3699,3081,"Sleepy Hollow",1999,"Fantasy|Horror|Mystery|Romance"
"1609",3699,3082,"World Is Not Enough, The",1999,"Action|Adventure|Thriller"
"1610",3699,3102,"Jagged Edge",1985,"Crime|Romance|Thriller"
"1611",3699,3157,"Stuart Little",1999,"Children|Comedy|Fantasy"
"1612",3699,3174,"Man on the Moon",1999,"Comedy|Drama"
"1613",3699,3409,"Final Destination",2000,"Drama|Thriller"
"1614",3699,3457,"Waking the Dead",2000,"Drama|Thriller"
"1615",3699,3483,"Road to El Dorado, The",2000,"Animation|Children"
"1616",3699,3489,"Hook",1991,"Adventure|Comedy|Fantasy"
"1617",3699,3491,"My Chauffeur",1986,"Comedy"
"1618",3699,3501,"Murphy's Romance",1985,"Comedy|Romance"
"1619",3699,3520,"How to Stuff a Wild Bikini",1965,"Comedy"
"1620",3699,3529,"Postman Always Rings Twice, The",1981,"Crime|Thriller"
"1621",3699,3543,"Diner",1982,"Comedy|Drama"
"1622",3699,3549,"Guys and Dolls",1955,"Comedy|Musical|Romance"
"1623",3699,3552,"Caddyshack",1980,"Comedy"
"1624",3699,3577,"Two Moon Junction",1988,"Drama|Romance"
"1625",3699,3578,"Gladiator",2000,"Action|Adventure|Drama"
"1626",3699,3586,"Idolmaker, The",1980,"Drama"
"1627",3699,3590,"Lords of Flatbush, The",1974,"Comedy|Drama"
"1628",3699,3599,"Anchors Aweigh",1945,"Comedy|Musical"
"1629",3699,3600,"Blue Hawaii",1961,"Comedy|Musical"
"1630",3699,3602,"G. I. Blues",1960,"Comedy|Musical|Romance"
"1631",3699,3604,"Gypsy",1962,"Musical"
"1632",3699,3605,"King Creole",1958,"Crime|Drama|Musical"
"1633",3699,3608,"Pee-wee's Big Adventure",1985,"Adventure|Comedy"
"1634",3699,3610,"Roustabout",1964,"Drama|Musical|Romance"
"1635",3699,3614,"Honeymoon in Vegas",1992,"Comedy|Romance"
"1636",3699,3615,"Dinosaur",2000,"Adventure|Animation|Children"
"1637",3699,3619,"Hollywood Knights, The",1980,"Comedy"
"1638",3699,3633,"On Her Majesty's Secret Service",1969,"Action|Adventure|Romance|Thriller"
"1639",3699,3635,"Spy Who Loved Me, The",1977,"Action|Adventure|Thriller"
